number_if,array_size,num_thread,seconds
1,10000000,4,1.2615
1,10000000,4,1.2582
1,10000000,4,1.3086
1,10000000,4,1.2521
1,10000000,4,1.2544
1,10000000,4,1.3199
1,10000000,8,1.2851
1,10000000,8,1.2657
1,10000000,8,1.3107
1,10000000,8,1.3052
1,10000000,8,1.3386
1,10000000,8,1.279
1,10000000,8,1.2942
1,10000000,8,1.2887
1,10000000,8,1.2769
1,10000000,8,1.2771
1,10000000,8,1.2896
1,10000000,8,1.2666
1,10000000,8,1.2676
1,10000000,8,1.3489
1,10000000,8,1.2825
1,10000000,8,1.2651
1,10000000,8,1.2628
1,10000000,8,1.2759
1,10000000,8,1.2621
1,10000000,8,1.2847
1,10000000,8,1.2758
1,10000000,8,1.286
1,10000000,8,1.2621
1,10000000,8,1.2991
1,10000000,8,1.3061
1,10000000,8,1.2727
1,10000000,8,1.2644
1,10000000,8,1.2873
1,10000000,8,1.291
1,10000000,8,1.2735
1,10000000,16,1.2561
1,10000000,16,1.2753
1,10000000,16,1.2662
1,10000000,16,1.2601
1,10000000,16,1.3268
1,10000000,16,1.2607
1,10000000,16,1.2657
1,10000000,16,1.2578
1,10000000,16,1.2763
1,10000000,16,1.2638
1,10000000,16,1.2767
1,10000000,16,1.2909
1,10000000,16,1.2797
1,10000000,16,1.2602
1,10000000,16,1.2728
1,10000000,16,1.3241
1,10000000,16,1.2655
1,10000000,16,1.2625
1,10000000,16,1.296
1,10000000,16,1.2649
1,10000000,16,1.2601
1,10000000,16,1.2578
1,10000000,16,1.2784
1,10000000,16,1.2633
1,10000000,16,1.2612
1,10000000,16,1.3302
1,10000000,16,1.3058
1,10000000,16,1.2577
1,10000000,16,1.2704
1,10000000,16,1.2737
1,10000000,32,1.2623
1,10000000,32,1.2752
1,10000000,32,1.2762
1,10000000,32,1.2588
1,10000000,32,1.2621
1,10000000,32,1.2628
1,10000000,32,1.2859
1,10000000,32,1.2659
1,10000000,32,1.2564
1,10000000,32,1.2634
1,10000000,32,1.2758
1,10000000,32,1.2618
1,10000000,32,1.2578
1,10000000,32,1.2845
1,10000000,32,1.2615
1,10000000,32,1.3092
1,10000000,32,1.2598
1,10000000,32,1.2693
1,10000000,32,1.2583
1,10000000,32,1.2556
1,10000000,32,1.2696
1,10000000,32,1.3006
1,10000000,32,1.2607
1,10000000,32,1.278
1,10000000,32,1.2769
1,10000000,32,1.28
1,10000000,32,1.2632
1,10000000,32,1.2752
1,10000000,32,1.265
1,10000000,32,1.2593
1,10000000,64,1.2611
1,10000000,64,1.2732
1,10000000,64,1.2575
1,10000000,64,1.2627
1,10000000,64,1.2761
1,10000000,64,1.2981
1,10000000,64,1.3117
1,10000000,64,1.2736
1,10000000,64,1.2719
1,10000000,64,1.2695
1,10000000,64,1.2578
1,10000000,64,1.2913
1,10000000,64,1.2829
1,10000000,64,1.2934
1,10000000,64,1.266
1,10000000,64,1.2763
1,10000000,64,1.2728
1,10000000,64,1.2603
1,10000000,64,1.304
1,10000000,64,1.2561
1,10000000,64,1.2607
1,10000000,64,1.2688
1,10000000,64,1.27
1,10000000,64,1.2579
1,10000000,64,1.2566
1,10000000,64,1.2605
1,10000000,64,1.2827
1,10000000,64,1.3183
1,10000000,64,1.2592
1,10000000,64,1.2756
1,10000000,128,1.2608
1,10000000,128,1.2591
1,10000000,128,1.2687
1,10000000,128,1.3157
1,10000000,128,1.2752
1,10000000,128,1.2634
1,10000000,128,1.294
1,10000000,128,1.2586
1,10000000,128,1.3001
1,10000000,128,1.2714
1,10000000,128,1.2794
1,10000000,128,1.2619
1,10000000,128,1.2663
1,10000000,128,1.2714
1,10000000,128,1.2565
1,10000000,128,1.2595
1,10000000,128,1.2588
1,10000000,128,1.328
1,10000000,128,1.2641
1,10000000,128,1.2584
1,10000000,128,1.2751
1,10000000,128,1.2608
1,10000000,128,1.2619
1,10000000,128,1.2968
1,10000000,128,1.2748
1,10000000,128,1.2742
1,10000000,128,1.2668
1,10000000,128,1.2978
1,10000000,128,1.2613
1,10000000,128,1.2775
1,10000000,256,1.2643
1,10000000,256,1.2809
1,10000000,256,1.2703
1,10000000,256,1.2843
1,10000000,256,1.2803
1,10000000,256,1.2627
1,10000000,256,1.2648
1,10000000,256,1.2654
1,10000000,256,1.326
1,10000000,256,1.2592
1,10000000,256,1.2597
1,10000000,256,1.2713
1,10000000,256,1.2602
1,10000000,256,1.2601
1,10000000,256,1.3299
1,10000000,256,1.3329
1,10000000,256,1.2784
1,10000000,256,1.2751
1,10000000,256,1.2901
1,10000000,256,1.3027
1,10000000,256,1.2763
1,10000000,256,1.2744
1,10000000,256,1.2829
1,10000000,256,1.2866
1,10000000,256,1.2598
1,10000000,256,1.3067
1,10000000,256,1.2721
1,10000000,256,1.27
1,10000000,256,1.3195
1,10000000,256,1.2836
1,10000000,512,1.265
1,10000000,512,1.2635
1,10000000,512,1.2696
1,10000000,512,1.2738
1,10000000,512,1.2814
1,10000000,512,1.3015
1,10000000,512,1.3274
1,10000000,512,1.265
1,10000000,512,1.2761
1,10000000,512,1.2863
1,10000000,512,1.2778
1,10000000,512,1.2729
1,10000000,512,1.268
1,10000000,512,1.3031
1,10000000,512,1.2642
1,10000000,512,1.2623
1,10000000,512,1.2626
1,10000000,512,1.2648
1,10000000,512,1.2762
1,10000000,512,1.3134
1,10000000,512,1.3139
1,10000000,512,1.2791
1,10000000,512,1.2618
1,10000000,512,1.2685
1,10000000,512,1.2828
1,10000000,512,1.2934
1,10000000,512,1.288
1,10000000,512,1.2765
1,10000000,512,1.2884
1,10000000,512,1.2801
1,10000000,1024,1.3293
1,10000000,1024,1.2783
1,10000000,1024,1.2839
1,10000000,1024,1.3056
1,10000000,1024,1.2902
1,10000000,1024,1.2745
1,10000000,1024,1.2732
1,10000000,1024,1.2947
1,10000000,1024,1.2809
1,10000000,1024,1.2776
1,10000000,1024,1.345
1,10000000,1024,1.2873
1,10000000,1024,1.274
1,10000000,1024,1.2843
1,10000000,1024,1.2922
1,10000000,1024,1.2863
1,10000000,1024,1.2941
1,10000000,1024,1.3245
1,10000000,1024,1.297
1,10000000,1024,1.3115
1,10000000,1024,1.2692
1,10000000,1024,1.2897
1,10000000,1024,1.2839
1,10000000,1024,1.272
1,10000000,1024,1.2908
1,10000000,1024,1.2923
1,10000000,1024,1.271
1,10000000,1024,1.2844
1,10000000,1024,1.2784
1,10000000,1024,1.3108
1,10000000,2048,1.3489
1,10000000,2048,1.2971
1,10000000,2048,1.3134
1,10000000,2048,1.2988
1,10000000,2048,1.3117
1,10000000,2048,1.3103
1,10000000,2048,1.3469
1,10000000,2048,1.3343
1,10000000,2048,1.2936
1,10000000,2048,1.3623
1,10000000,2048,1.2975
1,10000000,2048,1.3377
1,10000000,2048,1.3344
1,10000000,2048,1.3029
1,10000000,2048,1.3087
1,10000000,2048,1.294
1,10000000,2048,1.3259
1,10000000,2048,1.2909
1,10000000,2048,1.3189
1,10000000,2048,1.3282
1,10000000,2048,1.3483
1,10000000,2048,1.3276
1,10000000,2048,1.3083
1,10000000,2048,1.3125
1,10000000,2048,1.3067
1,10000000,2048,1.2954
1,10000000,2048,1.3335
1,10000000,2048,1.3333
1,10000000,2048,1.2986
1,10000000,2048,1.3384
1,10000000,8192,1.6168
1,10000000,8192,1.6127
1,10000000,8192,1.6691
1,10000000,8192,1.627
1,10000000,8192,1.6318
1,10000000,8192,1.6417
1,10000000,8192,1.6271
1,10000000,8192,1.5947
1,10000000,8192,1.6929
1,10000000,8192,1.5868
1,10000000,8192,1.5939
1,10000000,8192,1.6511
1,10000000,8192,1.5971
1,10000000,8192,1.6661
1,10000000,8192,1.6671
1,10000000,8192,1.6197
1,10000000,8192,1.689
1,10000000,8192,1.6855
1,10000000,8192,1.6301
1,10000000,8192,1.6501
1,10000000,8192,1.6363
1,10000000,8192,1.6174
1,10000000,8192,1.6474
1,10000000,8192,1.655
1,10000000,8192,1.6257
1,10000000,8192,1.723
1,10000000,8192,1.6067
1,10000000,8192,1.6296
1,10000000,8192,1.6315
1,10000000,8192,1.6122
1,10000000,32752,2.6016
1,10000000,32752,2.5847
1,10000000,32752,2.5961
1,10000000,32752,2.5245
1,10000000,32752,2.5992
1,10000000,32752,2.4939
1,10000000,32752,2.5438
1,10000000,32752,2.7417
1,10000000,32752,2.4968
1,10000000,32752,2.6096
1,10000000,32752,2.5856
1,10000000,32752,2.6002
1,10000000,32752,2.5719
1,10000000,32752,2.6353
1,10000000,32752,2.5912
1,10000000,32752,2.6199
1,10000000,32752,2.5158
1,10000000,32752,2.4907
1,10000000,32752,2.7482
1,10000000,32752,2.5461
1,10000000,32752,2.5772
1,10000000,32752,2.5447
1,10000000,32752,2.6362
1,10000000,32752,2.5828
1,10000000,32752,2.6022
1,10000000,32752,2.5519
1,10000000,32752,2.5643
1,10000000,32752,2.5442
1,10000000,32752,2.5061
1,10000000,32752,2.6943
32,32752,1,0.0187
32,32752,1,0.0187
32,32752,1,0.0189
32,32752,1,0.0219
32,32752,1,0.0192
32,32752,1,0.0213
32,32752,1,0.0192
32,32752,1,0.0163
32,32752,1,0.0159
32,32752,1,0.0185
32,32752,1,0.0192
32,32752,1,0.0186
32,32752,1,0.0192
32,32752,1,0.0193
32,32752,1,0.0186
32,32752,1,0.0158
32,32752,1,0.0191
32,32752,1,0.0192
32,32752,1,0.0195
32,32752,1,0.0187
32,32752,1,0.0158
32,32752,1,0.0187
32,32752,1,0.0158
32,32752,1,0.0159
32,32752,1,0.0163
32,32752,1,0.016
32,32752,1,0.0187
32,32752,1,0.0186
32,32752,1,0.0191
32,32752,1,0.0219
32,32752,2,0.0098
32,32752,2,0.0094
32,32752,2,0.0082
32,32752,2,0.0079
32,32752,2,0.008
32,32752,2,0.0082
32,32752,2,0.0079
32,32752,2,0.008
32,32752,2,0.008
32,32752,2,0.0081
32,32752,2,0.0081
32,32752,2,0.0084
32,32752,2,0.0082
32,32752,2,0.008
32,32752,2,0.008
32,32752,2,0.0081
32,32752,2,0.008
32,32752,2,0.0079
32,32752,2,0.0079
32,32752,2,0.0079
32,32752,2,0.008
32,32752,2,0.0092
32,32752,2,0.0084
32,32752,2,0.0081
32,32752,2,0.0079
32,32752,2,0.008
32,32752,2,0.0081
32,32752,2,0.008
32,32752,2,0.0082
32,32752,2,0.008
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,4,0.0042
32,32752,4,0.0047
32,32752,4,0.0044
32,32752,4,0.0042
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,4,0.0044
32,32752,4,0.0043
32,32752,4,0.0045
32,32752,4,0.0048
32,32752,4,0.0049
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,4,0.0043
32,32752,4,0.0043
32,32752,4,0.0042
32,32752,8,0.0062
32,32752,8,0.0043
32,32752,8,0.0062
32,32752,8,0.0045
32,32752,8,0.0044
32,32752,8,0.0043
32,32752,8,0.0044
32,32752,8,0.0062
32,32752,8,0.0043
32,32752,8,0.0048
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0044
32,32752,8,0.0061
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0044
32,32752,8,0.0045
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0044
32,32752,8,0.0064
32,32752,8,0.0047
32,32752,8,0.0063
32,32752,8,0.0044
32,32752,8,0.0044
32,32752,16,0.0045
32,32752,16,0.0046
32,32752,16,0.0046
32,32752,16,0.0053
32,32752,16,0.0053
32,32752,16,0.0045
32,32752,16,0.0046
32,32752,16,0.0054
32,32752,16,0.0046
32,32752,16,0.0046
32,32752,16,0.0045
32,32752,16,0.0055
32,32752,16,0.0055
32,32752,16,0.0047
32,32752,16,0.0047
32,32752,16,0.0052
32,32752,16,0.0054
32,32752,16,0.0055
32,32752,16,0.0045
32,32752,16,0.0054
32,32752,16,0.0046
32,32752,16,0.0046
32,32752,16,0.0054
32,32752,16,0.0053
32,32752,16,0.0053
32,32752,16,0.0047
32,32752,16,0.0053
32,32752,16,0.0058
32,32752,16,0.0046
32,32752,16,0.0046
32,32752,32,0.0057
32,32752,32,0.0059
32,32752,32,0.0051
32,32752,32,0.0055
32,32752,32,0.0057
32,32752,32,0.0048
32,32752,32,0.005
32,32752,32,0.005
32,32752,32,0.005
32,32752,32,0.0055
32,32752,32,0.0061
32,32752,32,0.005
32,32752,32,0.0057
32,32752,32,0.0056
32,32752,32,0.0059
32,32752,32,0.0074
32,32752,32,0.0051
32,32752,32,0.005
32,32752,32,0.0055
32,32752,32,0.0056
32,32752,32,0.0052
32,32752,32,0.005
32,32752,32,0.0051
32,32752,32,0.0054
32,32752,32,0.006
32,32752,32,0.005
32,32752,32,0.0051
32,32752,32,0.005
32,32752,32,0.0054
32,32752,32,0.0056
32,32752,64,0.0069
32,32752,64,0.009
32,32752,64,0.0071
32,32752,64,0.0071
32,32752,64,0.0075
32,32752,64,0.0071
32,32752,64,0.0063
32,32752,64,0.0072
32,32752,64,0.0068
32,32752,64,0.0074
32,32752,64,0.0082
32,32752,64,0.006
32,32752,64,0.0085
32,32752,64,0.0065
32,32752,64,0.0077
32,32752,64,0.0067
32,32752,64,0.007
32,32752,64,0.006
32,32752,64,0.0067
32,32752,64,0.0077
32,32752,64,0.0066
32,32752,64,0.0082
32,32752,64,0.0069
32,32752,64,0.0072
32,32752,64,0.0066
32,32752,64,0.0097
32,32752,64,0.0065
32,32752,64,0.0085
32,32752,64,0.0067
32,32752,64,0.0072
32,32752,128,0.0086
32,32752,128,0.0099
32,32752,128,0.0095
32,32752,128,0.0096
32,32752,128,0.0097
32,32752,128,0.0095
32,32752,128,0.0105
32,32752,128,0.01
32,32752,128,0.0092
32,32752,128,0.0094
32,32752,128,0.009
32,32752,128,0.008
32,32752,128,0.0088
32,32752,128,0.009
32,32752,128,0.0089
32,32752,128,0.0082
32,32752,128,0.0087
32,32752,128,0.0084
32,32752,128,0.009
32,32752,128,0.0082
32,32752,128,0.0086
32,32752,128,0.0084
32,32752,128,0.0095
32,32752,128,0.0085
32,32752,128,0.0084
32,32752,128,0.0076
32,32752,128,0.0076
32,32752,128,0.008
32,32752,128,0.0091
32,32752,128,0.0084
32,32752,256,0.0087
32,32752,256,0.0093
32,32752,256,0.0093
32,32752,256,0.0098
32,32752,256,0.0096
32,32752,256,0.0091
32,32752,256,0.0092
32,32752,256,0.0091
32,32752,256,0.0089
32,32752,256,0.0088
32,32752,256,0.0089
32,32752,256,0.0089
32,32752,256,0.009
32,32752,256,0.0089
32,32752,256,0.0101
32,32752,256,0.0093
32,32752,256,0.0089
32,32752,256,0.0093
32,32752,256,0.009
32,32752,256,0.0086
32,32752,256,0.0092
32,32752,256,0.0093
32,32752,256,0.009
32,32752,256,0.0087
32,32752,256,0.009
32,32752,256,0.0107
32,32752,256,0.0093
32,32752,256,0.009
32,32752,256,0.0091
32,32752,256,0.0094
32,32752,512,0.0114
32,32752,512,0.0114
32,32752,512,0.012
32,32752,512,0.0113
32,32752,512,0.0117
32,32752,512,0.0119
32,32752,512,0.0115
32,32752,512,0.0123
32,32752,512,0.0116
32,32752,512,0.0113
32,32752,512,0.0113
32,32752,512,0.0117
32,32752,512,0.012
32,32752,512,0.0113
32,32752,512,0.0117
32,32752,512,0.0124
32,32752,512,0.0113
32,32752,512,0.0125
32,32752,512,0.0115
32,32752,512,0.0117
32,32752,512,0.0123
32,32752,512,0.0116
32,32752,512,0.0119
32,32752,512,0.0116
32,32752,512,0.0123
32,32752,512,0.0113
32,32752,512,0.0121
32,32752,512,0.0128
32,32752,512,0.0116
32,32752,512,0.0121
32,32752,1024,0.0206
32,32752,1024,0.0206
32,32752,1024,0.0208
32,32752,1024,0.0217
32,32752,1024,0.0208
32,32752,1024,0.0205
32,32752,1024,0.0211
32,32752,1024,0.0209
32,32752,1024,0.0218
32,32752,1024,0.0204
32,32752,1024,0.0207
32,32752,1024,0.0218
32,32752,1024,0.0214
32,32752,1024,0.0213
32,32752,1024,0.021
32,32752,1024,0.021
32,32752,1024,0.0211
32,32752,1024,0.0208
32,32752,1024,0.0224
32,32752,1024,0.0211
32,32752,1024,0.0214
32,32752,1024,0.0212
32,32752,1024,0.0218
32,32752,1024,0.0204
32,32752,1024,0.0216
32,32752,1024,0.0213
32,32752,1024,0.0211
32,32752,1024,0.0215
32,32752,1024,0.0204
32,32752,1024,0.021
32,32752,2048,0.043
32,32752,2048,0.0435
32,32752,2048,0.0431
32,32752,2048,0.0439
32,32752,2048,0.044
32,32752,2048,0.0435
32,32752,2048,0.044
32,32752,2048,0.0434
32,32752,2048,0.0443
32,32752,2048,0.0434
32,32752,2048,0.0445
32,32752,2048,0.0429
32,32752,2048,0.0428
32,32752,2048,0.0447
32,32752,2048,0.0428
32,32752,2048,0.0443
32,32752,2048,0.0428
32,32752,2048,0.0428
32,32752,2048,0.0435
32,32752,2048,0.0433
32,32752,2048,0.0445
32,32752,2048,0.0679
32,32752,2048,0.046
32,32752,2048,0.0435
32,32752,2048,0.0438
32,32752,2048,0.0436
32,32752,2048,0.044
32,32752,2048,0.0442
32,32752,2048,0.0431
32,32752,2048,0.0444
32,32752,8192,0.1685
32,32752,8192,0.1699
32,32752,8192,0.1701
32,32752,8192,0.1677
32,32752,8192,0.1687
32,32752,8192,0.1733
32,32752,8192,0.1739
32,32752,8192,0.1751
32,32752,8192,0.1737
32,32752,8192,0.169
32,32752,8192,0.169
32,32752,8192,0.2221
32,32752,8192,0.1683
32,32752,8192,0.1697
32,32752,8192,0.1722
32,32752,8192,0.17
32,32752,8192,0.1694
32,32752,8192,0.1695
32,32752,8192,0.1701
32,32752,8192,0.2222
32,32752,8192,0.171
32,32752,8192,0.1723
32,32752,8192,0.1674
32,32752,8192,0.1684
32,32752,8192,0.1702
32,32752,8192,0.169
32,32752,8192,0.2173
32,32752,8192,0.1703
32,32752,8192,0.1682
32,32752,8192,0.1714
32,32752,32752,0.6732
32,32752,32752,0.6837
32,32752,32752,0.6737
32,32752,32752,0.7234
32,32752,32752,0.6769
32,32752,32752,0.6905
32,32752,32752,0.7133
32,32752,32752,0.689
32,32752,32752,0.6775
32,32752,32752,0.6755
32,32752,32752,0.6809
32,32752,32752,0.6831
32,32752,32752,0.6805
32,32752,32752,0.6826
32,32752,32752,0.6784
32,32752,32752,0.6775
32,32752,32752,0.672
32,32752,32752,0.681
32,32752,32752,0.6784
32,32752,32752,0.6834
32,32752,32752,0.6887
32,32752,32752,0.7142
32,32752,32752,0.6826
32,32752,32752,0.6794
32,32752,32752,0.6824
32,32752,32752,0.677
32,32752,32752,0.7902
32,32752,32752,0.6784
32,32752,32752,0.7185
32,32752,32752,0.685
32,1048576,1,0.5074
32,1048576,1,0.5036
32,1048576,1,0.5068
32,1048576,1,0.5074
32,1048576,1,0.5088
32,1048576,1,0.4988
32,1048576,1,0.5087
32,1048576,1,0.5064
32,1048576,1,0.5069
32,1048576,1,0.5052
32,1048576,1,0.505
32,1048576,1,0.5148
32,1048576,1,0.5087
32,1048576,1,0.5113
32,1048576,1,0.5072
32,1048576,1,0.5075
32,1048576,1,0.5081
32,1048576,1,0.5119
32,1048576,1,0.4992
32,1048576,1,0.502
32,1048576,1,0.5034
32,1048576,1,0.5072
32,1048576,1,0.5128
32,1048576,1,0.5082
32,1048576,1,0.5069
32,1048576,1,0.505
32,1048576,1,0.5109
32,1048576,1,0.5001
32,1048576,1,0.5092
32,1048576,1,0.5036
32,1048576,2,0.2604
32,1048576,2,0.251
32,1048576,2,0.2564
32,1048576,2,0.2521
32,1048576,2,0.2591
32,1048576,2,0.2574
32,1048576,2,0.2506
32,1048576,2,0.2507
32,1048576,2,0.2544
32,1048576,2,0.2561
32,1048576,2,0.2524
32,1048576,2,0.2507
32,1048576,2,0.266
32,1048576,2,0.2513
32,1048576,2,0.2507
32,1048576,2,0.2504
32,1048576,2,0.2516
32,1048576,2,0.2527
32,1048576,2,0.2508
32,1048576,2,0.2513
32,1048576,2,0.2508
32,1048576,2,0.2584
32,1048576,2,0.2521
32,1048576,2,0.2508
32,1048576,2,0.2516
32,1048576,2,0.2506
32,1048576,2,0.2518
32,1048576,2,0.2571
32,1048576,2,0.255
32,1048576,2,0.2593
32,1048576,4,0.1325
32,1048576,4,0.1348
32,1048576,4,0.1733
32,1048576,4,0.1331
32,1048576,4,0.132
32,1048576,4,0.1326
32,1048576,4,0.1331
32,1048576,4,0.1317
32,1048576,4,0.1326
32,1048576,4,0.1326
32,1048576,4,0.1318
32,1048576,4,0.1332
32,1048576,4,0.1318
32,1048576,4,0.1325
32,1048576,4,0.1325
32,1048576,4,0.1342
32,1048576,4,0.1331
32,1048576,4,0.1317
32,1048576,4,0.1317
32,1048576,4,0.1322
32,1048576,4,0.1558
32,1048576,4,0.1394
32,1048576,4,0.1739
32,1048576,4,0.1316
32,1048576,4,0.1317
32,1048576,4,0.1362
32,1048576,4,0.1337
32,1048576,4,0.1325
32,1048576,4,0.1322
32,1048576,4,0.132
32,1048576,8,0.1318
32,1048576,8,0.1319
32,1048576,8,0.1317
32,1048576,8,0.1317
32,1048576,8,0.1632
32,1048576,8,0.1447
32,1048576,8,0.1324
32,1048576,8,0.1316
32,1048576,8,0.1318
32,1048576,8,0.1319
32,1048576,8,0.1327
32,1048576,8,0.1331
32,1048576,8,0.1317
32,1048576,8,0.1319
32,1048576,8,0.1319
32,1048576,8,0.132
32,1048576,8,0.1319
32,1048576,8,0.1327
32,1048576,8,0.1322
32,1048576,8,0.1319
32,1048576,8,0.1327
32,1048576,8,0.133
32,1048576,8,0.1327
32,1048576,8,0.1352
32,1048576,8,0.1357
32,1048576,8,0.1322
32,1048576,8,0.1319
32,1048576,8,0.1321
32,1048576,8,0.132
32,1048576,8,0.1324
32,1048576,16,0.135
32,1048576,16,0.1345
32,1048576,16,0.1344
32,1048576,16,0.1367
32,1048576,16,0.1341
32,1048576,16,0.1336
32,1048576,16,0.1386
32,1048576,16,0.1483
32,1048576,16,0.14
32,1048576,16,0.1381
32,1048576,16,0.1341
32,1048576,16,0.1354
32,1048576,16,0.1345
32,1048576,16,0.1341
32,1048576,16,0.1339
32,1048576,16,0.1478
32,1048576,16,0.134
32,1048576,16,0.1357
32,1048576,16,0.1353
32,1048576,16,0.1397
32,1048576,16,0.1329
32,1048576,16,0.1349
32,1048576,16,0.1352
32,1048576,16,0.1384
32,1048576,16,0.1449
32,1048576,16,0.1339
32,1048576,16,0.1343
32,1048576,16,0.1328
32,1048576,16,0.1367
32,1048576,16,0.1351
32,1048576,32,0.1354
32,1048576,32,0.1343
32,1048576,32,0.1351
32,1048576,32,0.1351
32,1048576,32,0.133
32,1048576,32,0.134
32,1048576,32,0.1337
32,1048576,32,0.1343
32,1048576,32,0.1345
32,1048576,32,0.1323
32,1048576,32,0.1494
32,1048576,32,0.1404
32,1048576,32,0.1368
32,1048576,32,0.1354
32,1048576,32,0.1344
32,1048576,32,0.1345
32,1048576,32,0.1339
32,1048576,32,0.1341
32,1048576,32,0.1342
32,1048576,32,0.1334
32,1048576,32,0.1498
32,1048576,32,0.134
32,1048576,32,0.1356
32,1048576,32,0.1337
32,1048576,32,0.1351
32,1048576,32,0.1327
32,1048576,32,0.1342
32,1048576,32,0.1335
32,1048576,32,0.1348
32,1048576,32,0.1337
32,1048576,64,0.1351
32,1048576,64,0.1348
32,1048576,64,0.1425
32,1048576,64,0.1595
32,1048576,64,0.1388
32,1048576,64,0.1341
32,1048576,64,0.1347
32,1048576,64,0.1347
32,1048576,64,0.1359
32,1048576,64,0.1341
32,1048576,64,0.1335
32,1048576,64,0.1341
32,1048576,64,0.1584
32,1048576,64,0.1361
32,1048576,64,0.1341
32,1048576,64,0.1346
32,1048576,64,0.1377
32,1048576,64,0.1335
32,1048576,64,0.1338
32,1048576,64,0.136
32,1048576,64,0.134
32,1048576,64,0.1358
32,1048576,64,0.1379
32,1048576,64,0.1343
32,1048576,64,0.1349
32,1048576,64,0.1414
32,1048576,64,0.1338
32,1048576,64,0.1339
32,1048576,64,0.1344
32,1048576,64,0.1337
32,1048576,128,0.1343
32,1048576,128,0.1359
32,1048576,128,0.135
32,1048576,128,0.1358
32,1048576,128,0.1353
32,1048576,128,0.1357
32,1048576,128,0.1405
32,1048576,128,0.1348
32,1048576,128,0.1341
32,1048576,128,0.1355
32,1048576,128,0.1348
32,1048576,128,0.1354
32,1048576,128,0.1344
32,1048576,128,0.1341
32,1048576,128,0.1344
32,1048576,128,0.148
32,1048576,128,0.1342
32,1048576,128,0.1348
32,1048576,128,0.1356
32,1048576,128,0.1348
32,1048576,128,0.1376
32,1048576,128,0.1341
32,1048576,128,0.1356
32,1048576,128,0.1387
32,1048576,128,0.1359
32,1048576,128,0.1348
32,1048576,128,0.1342
32,1048576,128,0.1354
32,1048576,128,0.1337
32,1048576,128,0.1354
32,1048576,256,0.1379
32,1048576,256,0.1382
32,1048576,256,0.1425
32,1048576,256,0.1355
32,1048576,256,0.1388
32,1048576,256,0.1389
32,1048576,256,0.138
32,1048576,256,0.1366
32,1048576,256,0.136
32,1048576,256,0.1385
32,1048576,256,0.1375
32,1048576,256,0.1363
32,1048576,256,0.1391
32,1048576,256,0.1374
32,1048576,256,0.1386
32,1048576,256,0.1371
32,1048576,256,0.1357
32,1048576,256,0.1728
32,1048576,256,0.137
32,1048576,256,0.1357
32,1048576,256,0.1361
32,1048576,256,0.1402
32,1048576,256,0.1372
32,1048576,256,0.1357
32,1048576,256,0.1472
32,1048576,256,0.139
32,1048576,256,0.1381
32,1048576,256,0.1362
32,1048576,256,0.1399
32,1048576,256,0.1374
32,1048576,512,0.1536
32,1048576,512,0.1685
32,1048576,512,0.1835
32,1048576,512,0.1508
32,1048576,512,0.1379
32,1048576,512,0.1477
32,1048576,512,0.1477
32,1048576,512,0.1429
32,1048576,512,0.1408
32,1048576,512,0.151
32,1048576,512,0.1513
32,1048576,512,0.1428
32,1048576,512,0.1467
32,1048576,512,0.149
32,1048576,512,0.1483
32,1048576,512,0.1418
32,1048576,512,0.1465
32,1048576,512,0.1445
32,1048576,512,0.1643
32,1048576,512,0.1427
32,1048576,512,0.1452
32,1048576,512,0.1416
32,1048576,512,0.1448
32,1048576,512,0.1442
32,1048576,512,0.1423
32,1048576,512,0.1452
32,1048576,512,0.1465
32,1048576,512,0.1452
32,1048576,512,0.1449
32,1048576,512,0.151
32,1048576,1024,0.1796
32,1048576,1024,0.1751
32,1048576,1024,0.1747
32,1048576,1024,0.1802
32,1048576,1024,0.174
32,1048576,1024,0.1831
32,1048576,1024,0.1841
32,1048576,1024,0.1761
32,1048576,1024,0.1804
32,1048576,1024,0.178
32,1048576,1024,0.1853
32,1048576,1024,0.1691
32,1048576,1024,0.1788
32,1048576,1024,0.1747
32,1048576,1024,0.1847
32,1048576,1024,0.2096
32,1048576,1024,0.1784
32,1048576,1024,0.1691
32,1048576,1024,0.2157
32,1048576,1024,0.1817
32,1048576,1024,0.1823
32,1048576,1024,0.1804
32,1048576,1024,0.1842
32,1048576,1024,0.1804
32,1048576,1024,0.1917
32,1048576,1024,0.1797
32,1048576,1024,0.18
32,1048576,1024,0.1807
32,1048576,1024,0.1722
32,1048576,1024,0.1768
32,1048576,2048,0.2449
32,1048576,2048,0.2423
32,1048576,2048,0.2458
32,1048576,2048,0.2386
32,1048576,2048,0.2385
32,1048576,2048,0.238
32,1048576,2048,0.2464
32,1048576,2048,0.2502
32,1048576,2048,0.2898
